input_artist_name,candidate_rank,matched_name,mbid,musicbrainz_country,type,disambiguation,score,match_status,notes,source_name,source_wikidata_id,source_origin_country,source_birth_place,source_current_residence,source_wiki_url
Karol Mikuli,6,Karol,d8bab62a-09b8-4aa1-b65a-a4877dba6179,,,,37,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,7,Karol,84319614-55b6-42a4-b785-73a4d1927617,DE,Person,German singer,37,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,8,Karol Duchoň,1bc8f3ab-f171-4f63-9935-c2c402efef4b,SK,Person,Slovak vocalist,35,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,9,Karol Conká,b3f4d9ea-8f7d-408c-9c5f-061e7ef9be46,BR,Person,,35,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Karol Mikuli,10,Karol Beffa,37683ec6-cf07-4b6c-b488-408c939acbfa,FR,Person,French composer,34,candidate,Returned by MusicBrainz search.,Karol Mikuli,Q549666,Ukraine,Chernivtsi,Cisleithania,https://en.wikipedia.org/wiki/Karol_Mikuli
Yakov Zak,1,Яков Зак,f910ac7e-3fa8-4de0-8161-af94b168dc18,SU,Person,pianist,100,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,2,Yakov,fa1af350-1798-42fe-a6b4-f680b602c59f,,Person,drum and bass,60,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,3,Yakov Kreizberg,b9c7f17a-5c04-42a3-a243-1ec4f759366e,US,Person,,54,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,4,Yakov McIntosh,7661a689-2915-4eb7-85a7-6d15e4faf311,,Group,,54,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,5,Yakov Kasman,56eac434-401c-44ae-ac80-ce9698f9d68b,US,Person,,54,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,6,Zak,0bc50b7b-8998-428c-9242-25eb3075477f,US,Person,American RnB Singer/ Songwriter,53,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,7,Zak,ff3a4436-07d5-46eb-a13e-b61d5ef117df,GB,Group,"80s UK pop duo ""My World""",53,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,8,Zak,c78c14d0-b09d-4be2-a7aa-aa788773f867,,,downtempo vocalist,53,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,9,Z.A.K,527622b7-c432-4c9c-80ac-828c2ad60340,,Person,producer,53,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Yakov Zak,10,Zak,979dcf6b-8498-471b-af19-0cf0a875091f,US,Person,Texas rapper Zachary Wallace,53,candidate,Returned by MusicBrainz search.,Yakov Zak,Q1369531,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Yakov_Zak
Wojciech Bobowski,1,Wojciech Bobowski,db7db6d1-3ad2-4466-8065-574162fd1b84,PL,Person,,100,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,2,Ali Ufki,e9123b97-0dad-4092-96c7-fc7b5790f711,PL,Person,,50,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,3,Aleksander Bobowski,be993028-db12-456a-93b5-46bc3a7c141f,PL,Person,,42,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,4,Wojciech Kilar,c8c021ad-6397-4990-b3b7-23d027c5931a,PL,Person,composer,39,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,5,Wojciech,77b741f0-8f4f-4767-909e-be801e3bf565,FI,Group,,39,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,6,Wojciech Młynarski,13345566-4b5f-4308-b361-14ea6e1f7b5b,PL,Person,"Polish singer, songwriter and translator",38,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,7,Wojciech Golczewski,e80709fe-dede-47cc-a0e4-f51a541a2550,PL,Person,,38,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,8,Wojciech Waglewski,225307cc-cdf0-4da0-8d19-098c6d747c9a,PL,Person,,35,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,9,Wojciech Witkowski,8a4963dd-6653-41f2-b1df-5a7be48af754,,Person,,35,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Wojciech Bobowski,10,Wojtek Pilichowski,5e12b961-85d6-48e1-a853-5f8cc4560342,PL,Person,"bass player, producer, composer",35,candidate,Returned by MusicBrainz search.,Wojciech Bobowski,Q1360874,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Ali_Ufk%C3%AE
Samuil Feinberg,1,Самуил Евгеньевич Фейнберг,d45c172a-05ae-4994-8f3b-211206b8bc35,RU,Person,,100,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,2,samUIL,a14ef2ac-b3dc-4474-845c-03e819061c01,,Person,Decade+,44,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,3,Alan Feinberg,1fb79c72-dafa-410a-902d-29cb51433bf6,US,Person,pianist,39,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,4,Anna Samuil,ec1f4cbf-50af-4e6c-b8c9-2169abfe9eb2,RU,Person,Russian operatic soprano vocalist,39,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,5,Michael Feinberg,28c63cd3-6861-4c6d-a37c-876ea56ff907,US,Person,,38,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,6,Ezra Feinberg,acd26283-125c-46e7-b1f1-6f6fa2deed26,,Person,formerly of the band Citay,37,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,7,Daniel Feinberg,7a20d179-d9a2-485d-80d3-fe316f01077f,,,,37,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,8,Abraham Feinberg,fd5127ed-137e-4041-a17c-5b7f1c08dbed,CA,Person,rabbi and singer,36,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,9,Jeff Feinberg,8f7e521b-9c88-4bc9-b546-2246a3b623bd,,Person,,36,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Samuil Feinberg,10,Ronnie Feinberg,e312a09d-1510-474c-8dc8-a080d4427158,,Person,"bluegrass musician, guitar & fiddle",36,candidate,Returned by MusicBrainz search.,Samuil Feinberg,Q1971227,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Samuil_Feinberg
Natalya Mogilevskaya,1,Natalya Veshnyeva,49b2fa5c-2931-46ce-8bb6-f900efec3e7d,,Person,,100,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,2,ナターリヤ・モギレヴスカヤ,c77dae27-1ea7-44f6-aa51-3a8e4a994c9b,JP,Person,,97,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,3,Natalya Grudnyakova,8c1faf68-df45-4a90-808b-89e3972e3d0f,,Person,,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,4,Natalya Pasichnyk,fd071d78-1b67-4112-adc4-7cfed039c0f2,SE,Person,pianist,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,5,Natalya Romaniw,e7f2b4ed-cf0e-441e-90da-edc593aa0f3b,GB,Person,soprano,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,6,Natalya Andreeva,0b2130e1-2408-4f7f-b798-6a020e910063,,Person,,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,7,Natalya Trenikhina,5c605fe5-9fea-4f2b-ba12-b92aa76cbf80,,Person,house/techno,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,8,Natalya Turovsky,e80161a6-c0f8-45de-8957-b9420b9300bb,,Person,,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,9,Natalya Romashina,cdc8786a-e9e8-47e1-b59e-4b1bdb15dd78,,Person,,94,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Natalya Mogilevskaya,10,Natalya O’Flaherty,4ed48db8-8551-4c58-9412-8b7d4db4c593,,Person,"Appears on ""Comedown Chorus"" with Ghoulish",93,candidate,Returned by MusicBrainz search.,Natalya Mogilevskaya,Q4299108,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Mohylevska
Ivan Kozlovskyi,1,Ivan Graziani,6640d654-4b8f-48ed-883c-e064a0a48861,IT,Person,,100,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,2,Ivan Lins,2f31098d-1258-4f8f-af5f-95815b02f2d2,BR,Person,,99,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,3,Ivan Rebroff,8237b887-317b-4aca-8318-edb698d01ff2,DE,Person,,99,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,4,Віталій Козловський,571292a6-e7ef-4ec9-b9e4-88832adafe03,UA,Person,Ukrainian pop singer,98,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,5,Ivan Anthony Bertolla,2cabb4a0-7587-49f5-afce-75602d5db294,,Person,,93,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,6,Iván,8db89d52-afb2-41c2-8c4a-7f6d4e2451c5,ES,Person,80s Spanish italo-disco artist,92,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,7,Ivan Ivan,f465d1ec-6253-4d89-8f98-2c968f2be044,US,Person,,92,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,8,Ivan the Tolerable,2a47c0e9-43e7-4632-96d4-5016e2992646,,Person,,91,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,9,Ivan Pokorný,07aa1b81-c5a8-4bcb-9573-63c44a074b7a,,Person,,91,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Ivan Kozlovskyi,10,ivan:/,26a2e1c5-8982-4746-bd69-59e2ac2023db,HR,Person,GilvaSunner contributer,89,candidate,Returned by MusicBrainz search.,Ivan Kozlovskyi,Q1397423,Ukraine,Marianivka,Russia,https://en.wikipedia.org/wiki/Ivan_Kozlovsky
Yuri Kasparyan,1,Юрий Каспарян,b1de12a1-8cda-4445-9b7c-8d817f361ac9,RU,Person,"Rock musician, composer",100,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,2,Yuri,40bad6e2-77f9-47b7-b0da-ffe035a10f67,MX,Person,Mexican singer,85,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,3,Yuri,895b89bc-7010-4fce-83ff-669f899f6e4f,DK,Person,Danish electronic music producer,73,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,4,YURI,2dbc4ab5-45b5-450c-a85f-4e3a83204b1c,KR,Person,Girls' Generation,72,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,5,Yuri,52263cab-c0aa-4aa5-b75e-d73c77a52166,,Person,Yuri Yann Lépine-Malone (percussionist),71,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,6,Yuri Goloubev,7ef98489-aeef-4b66-93c8-e15f45ef1d7a,RU,Person,,71,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,7,yuri,489c8e35-f8c0-4dc5-a2c6-819b183bba70,JP,Person,益田祐里,70,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,8,Yuri,296f29f5-bae1-4282-9c0a-4ff633701d0c,,Person,Serbo-Croatian hip hop,70,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,9,Yuri,f5bd1a3d-6c30-4478-bfd2-0c711a6f31f0,,,Swiss hip-hop,70,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
Yuri Kasparyan,10,Yuri,5197cae9-09a2-4bfd-8507-9e5959bbb2fb,,,co-coperated with Buben,70,candidate,Returned by MusicBrainz search.,Yuri Kasparyan,Q1068795,Ukraine,Simferopol,Saint Petersburg,https://en.wikipedia.org/wiki/Yuri_Kasparyan
MamaRika,1,MamaRika,d30d67bd-87ba-4480-b0d9-9da5bc306888,UA,Person,"Ukrainian singer Anastasiya Kotchetova, formerly Erika",100,candidate,Returned by MusicBrainz search.,MamaRika,Q3056591,Ukraine,Sheptytskyi,Ukraine,https://en.wikipedia.org/wiki/MamaRika
Karl Doppler,1,Karl Doppler,ae8620b8-fc84-4a69-8611-ea6dee738e83,HU,Person,,100,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,2,DOPPLeR,68567425-f46f-477e-be1b-609ce5ddee47,FR,Group,"Noisecore band from Lyon, France",50,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,3,Doppler,8a9992dd-37e7-47c5-8e50-902066cfb901,,Person,Psytrance; Alberto Lobillo,49,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,4,Doppler,3e870db0-7913-40bb-8482-bc28037d6a07,,,,49,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,5,Doppler,ef37ab90-ca28-43cb-a3f6-785093184152,,,Doppler (Artist),49,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,6,Karlheinz Stockhausen,fd09d776-ddfd-4558-afe7-814420d704ed,DE,Person,composer,47,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,7,Karel Gott,c5e0328e-035a-45da-9ae5-908bf22169aa,CZ,Person,,46,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,8,Karl May,9b72186d-d6cc-4a64-b769-24fdc4ac2e21,DE,Person,,46,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,9,Karl Böhm,cdb34f45-c9d3-4f14-a79a-bc1da62455cc,AT,Person,Austrian conductor,45,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Karl Doppler,10,Super Doppler,b2ccf9e8-cc2c-4887-a47a-07f0bdd87927,US,Group,,45,candidate,Returned by MusicBrainz search.,Karl Doppler,Q67497,Ukraine,Lviv,Cisleithania,https://en.wikipedia.org/wiki/Karl_Doppler
Eduard Steuermann,1,Eduard Steuermann,e088bed0-4f08-48ac-b48f-d69052580ee8,AT,Person,pianist and composer,100,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,2,Rachael Steuermann,ec6c3b55-e630-4cbe-8818-6660c77fa4c3,,Person,,40,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,3,Эдуард Артемьев,0d512eb7-93b7-4cda-8e97-dcd9a80ebfad,RU,Person,Russian composer,38,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,4,Эдуард Хиль,aece1e8c-dde9-4e19-a4b5-bebfee72a81d,SU,Person,,37,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,5,Jean-Louis Steuerman,992decd0-b7b2-48ed-b6f4-48dc8bf1f2ab,BR,Person,pianist,37,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,6,EDUARD,791729c4-5d18-4861-9218-b65e21a2f539,,Person,,36,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,7,Eduard,98418f04-60e5-412a-92e4-56283e19c8e2,,Person,feat. artist appearing with Bombjack,36,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,8,Eduard Tubin,d9eab674-7a46-45b0-9133-024828bfe844,EE,Person,Estonian composer,36,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,9,Eduard Strauss,52773cf5-e25d-4865-841d-b8878c01c1fe,AT,Person,19th century composer,35,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Eduard Steuermann,10,"Eduard Parma, Jr.",8508c147-5a8a-4eb1-8a9f-7572ce798804,,Person,,35,candidate,Returned by MusicBrainz search.,Eduard Steuermann,Q214108,Ukraine,Sambir,United States,https://en.wikipedia.org/wiki/Eduard_Steuermann
Samuel Maykapar,1,Самуил Майкапар,98d117af-5a3f-44e9-850d-31bfe2584d6e,RU,Person,,100,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
Samuel Maykapar,2,Alexander Maykapar,30dc18fb-6465-4415-9ade-e2e959d75143,RU,Person,,54,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
Samuel Maykapar,3,Samuel Barber,74ed34ce-ee95-44e9-a87d-4d2d5056c24a,US,Person,American composer,52,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
Samuel Maykapar,4,許冠傑,36ef3857-5be4-4ee0-9e8b-3280a9913a67,HK,Person,,49,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
Samuel Maykapar,5,Samuel Sagan,e17402c6-7517-460f-a9a8-f06c7e883d4c,,Person,,49,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
Samuel Maykapar,6,Sam Cooke,6c8fd0be-d961-454c-aee0-4366a6dbc993,US,Person,"American singer and songwriter, “King of Soul”",48,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
Samuel Maykapar,7,Samuia Moiseevich Maykapar,7f5d390a-6898-44c3-acc0-1c340879c746,,,,48,candidate,Returned by MusicBrainz search.,Samuel Maykapar,Q175282,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Samuel_Maykapar
